id,url,createdTime,likesCount,commentsCount,sharesCount,authorId,authorName,type
163576114113950_172363819901846,https://www.facebook.com/163576114113950/posts/172363819901846,2016-12-03T10:24:46+0000,11,0,0,1107499146010197,Sparsh Gauba,photo
163576114113950_172347286570166,https://www.facebook.com/163576114113950/posts/172347286570166,2016-12-03T10:00:07+0000,16,1,0,1255332831150850,Jeffrey Wang,photo
163576114113950_172109026593992,https://www.facebook.com/163576114113950/posts/172109026593992,2016-12-03T04:08:47+0000,32,2,0,845123095633492,Alejandro Mosqueda,photo
163576114113950_172242073247354,https://www.facebook.com/163576114113950/posts/172242073247354,2016-12-03T07:38:43+0000,38,7,0,1337001182978229,Michael Jang,video
163576114113950_172322059906022,https://www.facebook.com/163576114113950/posts/172322059906022,2016-12-03T09:17:21+0000,5,0,0,10153631780587480,Cassie Thompson,link
163576114113950_172158973255664,https://www.facebook.com/163576114113950/posts/172158973255664,2016-12-03T05:39:12+0000,28,3,0,10153342403085345,Wali Kamal,photo
163576114113950_170990640039164,https://www.facebook.com/163576114113950/posts/170990640039164,2016-12-01T22:40:24+0000,60,1,0,845123095633492,Alejandro Mosqueda,photo
163576114113950_171140573357504,https://www.facebook.com/163576114113950/posts/171140573357504,2016-12-02T02:30:57+0000,24,17,0,1559081717440400,Tiler Dao,status
163576114113950_172316416573253,https://www.facebook.com/163576114113950/posts/172316416573253,2016-12-03T09:08:37+0000,10,1,0,973543226049676,Mayra Lenzotti,photo
163576114113950_170987116706183,https://www.facebook.com/163576114113950/posts/170987116706183,2016-12-01T22:36:57+0000,82,12,1,845123095633492,Alejandro Mosqueda,photo
163576114113950_172290166575878,https://www.facebook.com/163576114113950/posts/172290166575878,2016-12-03T08:26:42+0000,7,0,0,684975981637108,Shawn Lu,photo
163576114113950_171774323294129,https://www.facebook.com/163576114113950/posts/171774323294129,2016-12-02T18:09:16+0000,43,4,0,521999661291510,Josh Weinstein,photo
163576114113950_172336456571249,https://www.facebook.com/163576114113950/posts/172336456571249,2016-12-03T09:39:35+0000,84,0,1,10153631780587480,Cassie Thompson,photo
163576114113950_172134173258144,https://www.facebook.com/163576114113950/posts/172134173258144,2016-12-03T04:48:01+0000,30,2,0,1114862868560729,Keitty Calderon-Chalco,photo
163576114113950_172273543244207,https://www.facebook.com/163576114113950/posts/172273543244207,2016-12-03T08:08:08+0000,30,3,0,1369000559791689,Kunal Sanwalka,photo
163576114113950_171308713340690,https://www.facebook.com/163576114113950/posts/171308713340690,2016-12-02T06:36:10+0000,147,9,0,848573891937003,Benjamin Statz,photo
163576114113950_172200479918180,https://www.facebook.com/163576114113950/posts/172200479918180,2016-12-03T06:36:01+0000,92,3,0,1218129751608965,Nick Peters,photo
163576114113950_171337470004481,https://www.facebook.com/163576114113950/posts/171337470004481,2016-12-02T07:13:38+0000,167,8,0,859999117404833,Matthew Lin,photo
163576114113950_171908199947408,https://www.facebook.com/163576114113950/posts/171908199947408,2016-12-02T22:29:52+0000,184,5,1,1258710120818576,Neema Sheshebor,photo
163576114113950_169329770205251,https://www.facebook.com/163576114113950/posts/169329770205251,2016-11-30T04:11:02+0000,184,5,3,10208324031249279,Michael Lee,photo
163576114113950_169640110174217,https://www.facebook.com/163576114113950/posts/169640110174217,2016-11-30T12:03:52+0000,91,8,0,1057737464246858,Edgar Solórzano,photo
163576114113950_163724687432426,https://www.facebook.com/163576114113950/posts/163724687432426,2016-11-23T04:39:04+0000,320,5,10,1099307303469704,Bryce Bentley,photo
163576114113950_171150356689859,https://www.facebook.com/163576114113950/posts/171150356689859,2016-12-02T02:45:25+0000,282,14,0,1175039509242271,Sanjay Kumar,photo
163576114113950_171052323366329,https://www.facebook.com/163576114113950/posts/171052323366329,2016-12-02T00:01:13+0000,30,3,0,1665583230358377,Kevin Jiempreecha,photo
163576114113950_172240426580852,https://www.facebook.com/163576114113950/posts/172240426580852,2016-12-03T07:32:18+0000,21,2,0,1327634790598268,Jeffrey Qiu,photo
163576114113950_172250229913205,https://www.facebook.com/163576114113950/posts/172250229913205,2016-12-03T07:48:01+0000,24,1,0,967229606694218,Arvind Kumar,photo
163576114113950_172147743256787,https://www.facebook.com/163576114113950/posts/172147743256787,2016-12-03T05:22:51+0000,20,1,0,1056215411085572,Maxwell Gibbard,photo
163576114113950_172207493250812,https://www.facebook.com/163576114113950/posts/172207493250812,2016-12-03T06:41:57+0000,7,2,0,981525705223271,Ethan Dodd,status
163576114113950_172232443248317,https://www.facebook.com/163576114113950/posts/172232443248317,2016-12-03T07:19:58+0000,10,0,0,10152717069515025,Alejandro Rioja,photo
163576114113950_172230209915207,https://www.facebook.com/163576114113950/posts/172230209915207,2016-12-03T07:17:28+0000,17,0,0,1044410075590883,Maha Rafi,photo
163576114113950_171751189963109,https://www.facebook.com/163576114113950/posts/171751189963109,2016-12-02T17:33:38+0000,71,7,0,1193811087303328,Timothy Kao,photo
163576114113950_172094753262086,https://www.facebook.com/163576114113950/posts/172094753262086,2016-12-03T03:39:35+0000,66,4,0,10209195136099588,Dmitri Brereton,photo
163576114113950_172147839923444,https://www.facebook.com/163576114113950/posts/172147839923444,2016-12-03T05:23:17+0000,46,1,0,10205022104465802,Isabella Bradley,photo
163576114113950_172200233251538,https://www.facebook.com/163576114113950/posts/172200233251538,2016-12-03T06:34:59+0000,80,5,0,781540578613369,Bundita Kosolcharoen,photo
163576114113950_171276633343898,https://www.facebook.com/163576114113950/posts/171276633343898,2016-12-02T05:52:47+0000,165,3,0,876642499100418,Westley Martinez,photo
163576114113950_172102886594606,https://www.facebook.com/163576114113950/posts/172102886594606,2016-12-03T03:58:16+0000,74,6,0,1323348767715138,Evan Rittenhouse,photo
163576114113950_171046706700224,https://www.facebook.com/163576114113950/posts/171046706700224,2016-12-01T23:51:34+0000,176,5,0,748617948574612,Daniel Ahn,photo
163576114113950_171171720021056,https://www.facebook.com/163576114113950/posts/171171720021056,2016-12-02T03:20:05+0000,49,10,0,10153108094074145,Gautam Gupta,status
163576114113950_172114129926815,https://www.facebook.com/163576114113950/posts/172114129926815,2016-12-03T04:20:16+0000,29,2,0,1486496484701005,Jericho Palado,photo
163576114113950_172154443256117,https://www.facebook.com/163576114113950/posts/172154443256117,2016-12-03T05:31:58+0000,54,2,0,961072890634011,Manuel Ramirez,photo
163576114113950_171959239942304,https://www.facebook.com/163576114113950/posts/171959239942304,2016-12-03T00:04:06+0000,159,4,0,10204394441659500,Leanne Liu,photo
163576114113950_171777276627167,https://www.facebook.com/163576114113950/posts/171777276627167,2016-12-02T18:15:26+0000,183,35,1,10211039221757248,Raymond Cheng,photo
163576114113950_164493090688919,https://www.facebook.com/163576114113950/posts/164493090688919,2016-11-24T03:01:23+0000,244,11,1,931778210268623,Paul Graybeal,photo
163576114113950_171279283343633,https://www.facebook.com/163576114113950/posts/171279283343633,2016-12-02T05:58:48+0000,242,12,0,1329496237103159,David Bruhl,photo
163576114113950_172198476585047,https://www.facebook.com/163576114113950/posts/172198476585047,2016-12-03T06:31:13+0000,19,0,0,1041014742693137,Edward Yepiz,photo
163576114113950_171772913294270,https://www.facebook.com/163576114113950/posts/171772913294270,2016-12-02T18:06:10+0000,14,1,0,10208889969192751,Jonathan Waitforit,photo
163576114113950_171182530019975,https://www.facebook.com/163576114113950/posts/171182530019975,2016-12-02T03:39:49+0000,21,1,0,242354242773580,Matt Garnett,photo
163576114113950_171783519959876,https://www.facebook.com/163576114113950/posts/171783519959876,2016-12-02T18:35:18+0000,311,15,0,905632399507764,Davis Chong,photo
163576114113950_170974413374120,https://www.facebook.com/163576114113950/posts/170974413374120,2016-12-01T22:07:19+0000,30,4,0,1624368584513385,Alex Yee,photo
163576114113950_171151696689725,https://www.facebook.com/163576114113950/posts/171151696689725,2016-12-02T02:47:04+0000,34,0,0,10153876767922835,Anthony C. Nguyễn,photo
163576114113950_171181083353453,https://www.facebook.com/163576114113950/posts/171181083353453,2016-12-02T03:36:11+0000,14,3,0,10205035314418681,Nick Maldarelli,photo
163576114113950_171181190020109,https://www.facebook.com/163576114113950/posts/171181190020109,2016-12-02T03:36:30+0000,16,1,1,1005207639533592,Justin Clum,photo
163576114113950_171170710021157,https://www.facebook.com/163576114113950/posts/171170710021157,2016-12-02T03:18:38+0000,8,2,0,838661262947302,Frank Valdez,photo
163576114113950_171139716690923,https://www.facebook.com/163576114113950/posts/171139716690923,2016-12-02T02:27:38+0000,10,4,0,1099307303469704,Bryce Bentley,photo
163576114113950_171120226692872,https://www.facebook.com/163576114113950/posts/171120226692872,2016-12-02T01:52:14+0000,10,0,0,845123095633492,Alejandro Mosqueda,photo
163576114113950_171110820027146,https://www.facebook.com/163576114113950/posts/171110820027146,2016-12-02T01:36:02+0000,42,2,0,1330027703689916,Alex Maltsev,photo
163576114113950_171110346693860,https://www.facebook.com/163576114113950/posts/171110346693860,2016-12-02T01:34:43+0000,36,0,0,10206939834668535,Richard Yu,photo
163576114113950_170995556705339,https://www.facebook.com/163576114113950/posts/170995556705339,2016-12-01T22:55:21+0000,29,3,0,931778210268623,Paul Graybeal,status
163576114113950_170958903375671,https://www.facebook.com/163576114113950/posts/170958903375671,2016-12-01T21:22:24+0000,32,1,0,876642499100418,Westley Martinez,photo
163576114113950_171065406698354,https://www.facebook.com/163576114113950/posts/171065406698354,2016-12-02T00:23:38+0000,55,2,0,1265140373501045,Rohan Sharma,photo
163576114113950_171091903362371,https://www.facebook.com/163576114113950/posts/171091903362371,2016-12-02T01:06:27+0000,59,7,0,10206481448168597,Alexander Wu,photo
163576114113950_171060943365467,https://www.facebook.com/163576114113950/posts/171060943365467,2016-12-02T00:18:01+0000,38,0,0,1073142052735816,Arnav Barbaad,photo
163576114113950_170090833462478,https://www.facebook.com/163576114113950/posts/170090833462478,2016-12-01T00:14:35+0000,108,18,0,1044008622287805,Joon Song,photo
163576114113950_171000156704879,https://www.facebook.com/163576114113950/posts/171000156704879,2016-12-01T23:04:24+0000,61,5,0,1158916307455011,Anbo Way,status
163576114113950_170972550040973,https://www.facebook.com/163576114113950/posts/170972550040973,2016-12-01T22:01:25+0000,264,15,1,10205770195281216,Miguel Almalvez,status
163576114113950_170968530041375,https://www.facebook.com/163576114113950/posts/170968530041375,2016-12-01T21:48:34+0000,144,2,1,1165807196796446,Connor Jennison,photo
163576114113950_171076390030589,https://www.facebook.com/163576114113950/posts/171076390030589,2016-12-02T00:41:32+0000,20,0,0,741027516050506,Abbas Hakim,photo
163576114113950_171067450031483,https://www.facebook.com/163576114113950/posts/171067450031483,2016-12-02T00:28:16+0000,10,1,0,1327634790598268,Jeffrey Qiu,photo
163576114113950_170954156709479,https://www.facebook.com/163576114113950/posts/170954156709479,2016-12-01T21:11:58+0000,22,5,0,10202930608825673,Alvin Vuong,photo
163576114113950_170891326715762,https://www.facebook.com/163576114113950/posts/170891326715762,2016-12-01T19:48:54+0000,10,12,0,1099927533355632,Boris Law,status
163576114113950_170067610131467,https://www.facebook.com/163576114113950/posts/170067610131467,2016-11-30T23:20:09+0000,204,5,1,693975847409765,Myank Singhal,photo
163576114113950_170956150042613,https://www.facebook.com/163576114113950/posts/170956150042613,2016-12-01T21:16:28+0000,172,11,0,111236982700195,Jugo Miro,photo
163576114113950_167111613760400,https://www.facebook.com/163576114113950/posts/167111613760400,2016-11-27T07:42:08+0000,414,15,1,1581816872096665,Anirude Gopinath,photo
163576114113950_170986060039622,https://www.facebook.com/163576114113950/posts/170986060039622,2016-12-01T22:34:30+0000,45,1,0,1158916307455011,Anbo Way,photo
163576114113950_171029146701980,https://www.facebook.com/163576114113950/posts/171029146701980,2016-12-01T23:22:49+0000,58,3,0,768449449964751,Kyle Rodgers,photo
163576114113950_170997263371835,https://www.facebook.com/163576114113950/posts/170997263371835,2016-12-01T22:57:40+0000,76,3,0,1354944467868259,Jason Quintana,photo
163576114113950_170053253466236,https://www.facebook.com/163576114113950/posts/170053253466236,2016-11-30T22:52:30+0000,102,5,0,1624368584513385,Alex Yee,photo
163576114113950_170913250046903,https://www.facebook.com/163576114113950/posts/170913250046903,2016-12-01T20:35:55+0000,42,1,0,10206007425567750,Yoni Belson,photo
163576114113950_169232486881646,https://www.facebook.com/163576114113950/posts/169232486881646,2016-11-30T00:39:39+0000,159,7,0,10210883060221790,Eric Yang,photo
163576114113950_171034960034732,https://www.facebook.com/163576114113950/posts/171034960034732,2016-12-01T23:29:06+0000,1,0,0,1057680690959816,Christopher Phung,status
163576114113950_170994823372079,https://www.facebook.com/163576114113950/posts/170994823372079,2016-12-01T22:53:28+0000,22,1,0,1106780942675543,Matt Nguyen,photo
163576114113950_170980826706812,https://www.facebook.com/163576114113950/posts/170980826706812,2016-12-01T22:21:03+0000,18,13,0,10210249317688869,Abdullah Al-Banyan,photo
163576114113950_170982983373263,https://www.facebook.com/163576114113950/posts/170982983373263,2016-12-01T22:26:50+0000,1,2,0,1327634790598268,Jeffrey Qiu,link
163576114113950_170974513374110,https://www.facebook.com/163576114113950/posts/170974513374110,2016-12-01T22:07:43+0000,5,0,0,193231874468830,Daniel Callos,photo
163576114113950_170955410042687,https://www.facebook.com/163576114113950/posts/170955410042687,2016-12-01T21:15:09+0000,4,1,0,859999117404833,Matthew Lin,video
163576114113950_170882076716687,https://www.facebook.com/163576114113950/posts/170882076716687,2016-12-01T19:27:06+0000,14,0,0,1265465770193268,Jaime Negrete,video
163576114113950_170961963375365,https://www.facebook.com/163576114113950/posts/170961963375365,2016-12-01T21:30:30+0000,30,0,0,111236982700195,Jugo Miro,photo
163576114113950_170961190042109,https://www.facebook.com/163576114113950/posts/170961190042109,2016-12-01T21:28:43+0000,34,0,4,10154502295327682,Sew Zhen Tao,photo
163576114113950_170172353454326,https://www.facebook.com/163576114113950/posts/170172353454326,2016-12-01T02:43:36+0000,41,8,0,10208330983183021,Tanay Maheshwari,link
163576114113950_170227103448851,https://www.facebook.com/163576114113950/posts/170227103448851,2016-12-01T04:22:47+0000,48,8,0,876642499100418,Westley Martinez,photo
163576114113950_170877903383771,https://www.facebook.com/163576114113950/posts/170877903383771,2016-12-01T19:17:45+0000,42,1,0,939676792771724,Kaden Kotinek,photo
163576114113950_170013010136927,https://www.facebook.com/163576114113950/posts/170013010136927,2016-11-30T21:38:25+0000,267,3,0,162597130874751,Jay Tran,photo
163576114113950_164570584014503,https://www.facebook.com/163576114113950/posts/164570584014503,2016-11-24T05:04:01+0000,192,9,1,1259679700720689,Aaron Youn,photo
163576114113950_170879563383605,https://www.facebook.com/163576114113950/posts/170879563383605,2016-12-01T19:20:55+0000,52,0,0,1701957680067838,Minsoo Kim,link
163576114113950_170864363385125,https://www.facebook.com/163576114113950/posts/170864363385125,2016-12-01T18:53:03+0000,87,1,0,10211039221757248,Raymond Cheng,photo
163576114113950_170058150132413,https://www.facebook.com/163576114113950/posts/170058150132413,2016-11-30T23:03:30+0000,1016,78,18,973527019421726,Ryan Chau,photo
